Timestamp,Metric,Entity,Value,Algorithm
1765478765.8675075,BUFFER,Switch1,29,FASTPASS
1765478765.8675685,DROP,Switch1,1,FASTPASS
1765478765.869425,BUFFER,Switch2,0,FASTPASS
1765478765.8715465,DROP,Switch1,1,FASTPASS
1765478765.8755717,DROP,Switch1,1,FASTPASS
1765478765.878869,BUFFER,Switch1,29,FASTPASS
1765478765.8796034,DROP,Switch1,1,FASTPASS
1765478765.882703,BUFFER,Switch2,0,FASTPASS
1765478765.883529,DROP,Switch1,1,FASTPASS
1765478765.8876536,DROP,Switch1,1,FASTPASS
1765478765.890323,BUFFER,Switch1,29,FASTPASS
1765478765.8910115,DROP,Switch1,1,FASTPASS
1765478765.8951821,DROP,Switch1,1,FASTPASS
1765478765.8965924,BUFFER,Switch2,0,FASTPASS
1765478765.8979316,DROP,Switch1,1,FASTPASS
1765478765.9020436,BUFFER,Switch1,29,FASTPASS
1765478765.9022336,DROP,Switch1,1,FASTPASS
1765478765.905171,DROP,Switch1,1,FASTPASS
1765478765.907346,DROP,Switch1,1,FASTPASS
1765478765.9109776,DROP,Switch1,1,FASTPASS
1765478765.911171,BUFFER,Switch2,2,FASTPASS
1765478765.9138007,BUFFER,Switch1,29,FASTPASS
1765478765.9138563,DROP,Switch1,1,FASTPASS
1765478765.9180748,DROP,Switch1,1,FASTPASS
1765478765.9196131,DROP,Switch1,1,FASTPASS
1765478765.9242702,DROP,Switch1,1,FASTPASS
1765478765.924738,BUFFER,Switch2,3,FASTPASS
1765478765.924947,BUFFER,Switch1,29,FASTPASS
1765478765.927586,DROP,Switch1,1,FASTPASS
1765478765.9310002,DROP,Switch1,1,FASTPASS
1765478765.9347315,DROP,Switch1,1,FASTPASS
1765478765.93673,BUFFER,Switch1,29,FASTPASS
1765478765.9367719,DROP,Switch1,1,FASTPASS
1765478765.9388528,BUFFER,Switch2,2,FASTPASS
1765478765.9420536,DROP,Switch1,1,FASTPASS
1765478765.945508,DROP,Switch1,1,FASTPASS
1765478765.9482088,BUFFER,Switch1,29,FASTPASS
1765478765.948954,DROP,Switch1,1,FASTPASS
1765478765.952255,BUFFER,Switch2,2,FASTPASS
1765478765.9529984,DROP,Switch1,1,FASTPASS
1765478765.958239,DROP,Switch1,1,FASTPASS
1765478765.959547,BUFFER,Switch1,29,FASTPASS
1765478765.9616055,DROP,Switch1,1,FASTPASS
1765478765.9656205,BUFFER,Switch2,2,FASTPASS
1765478765.965703,DROP,Switch1,1,FASTPASS
1765478765.9693089,DROP,Switch1,1,FASTPASS
1765478765.9713025,BUFFER,Switch1,29,FASTPASS
1765478765.9726672,DROP,Switch1,1,FASTPASS
1765478765.9767118,DROP,Switch1,1,FASTPASS
1765478765.9794528,BUFFER,Switch2,2,FASTPASS
1765478765.9806092,DROP,Switch1,1,FASTPASS
1765478765.9813879,DROP,Switch1,1,FASTPASS
1765478765.9828572,BUFFER,Switch1,29,FASTPASS
1765478765.9849572,DROP,Switch1,1,FASTPASS
1765478765.9878163,DROP,Switch1,1,FASTPASS
1765478765.9905882,DROP,Switch1,1,FASTPASS
1765478765.9933178,DROP,Switch1,1,FASTPASS
1765478765.9935575,BUFFER,Switch2,1,FASTPASS
1765478765.9940004,BUFFER,Switch1,29,FASTPASS
1765478765.9986875,DROP,Switch1,1,FASTPASS
1765478766.0020206,DROP,Switch1,1,FASTPASS
1765478766.0058663,BUFFER,Switch1,29,FASTPASS
1765478766.005935,DROP,Switch1,1,FASTPASS
1765478766.0072515,BUFFER,Switch2,0,FASTPASS
1765478766.0105944,DROP,Switch1,1,FASTPASS
1765478766.014074,DROP,Switch1,1,FASTPASS
1765478766.0173936,BUFFER,Switch1,29,FASTPASS
1765478766.0181043,DROP,Switch1,1,FASTPASS
1765478766.0205164,BUFFER,Switch2,0,FASTPASS
1765478766.0227258,DROP,Switch1,1,FASTPASS
1765478766.0262372,DROP,Switch1,1,FASTPASS
1765478766.028919,BUFFER,Switch1,29,FASTPASS
1765478766.0289714,DROP,Switch1,1,FASTPASS
1765478766.0324612,DROP,Switch1,1,FASTPASS
1765478766.0341215,BUFFER,Switch2,0,FASTPASS
1765478766.0381603,DROP,Switch1,1,FASTPASS
1765478766.0401788,BUFFER,Switch1,29,FASTPASS
1765478766.0422149,DROP,Switch1,1,FASTPASS
1765478766.046792,DROP,Switch1,1,FASTPASS
1765478766.047212,BUFFER,Switch2,0,FASTPASS
1765478766.0520153,BUFFER,Switch1,29,FASTPASS
1765478766.0521357,DROP,Switch1,1,FASTPASS
1765478766.0542185,DROP,Switch1,1,FASTPASS
1765478766.0575457,DROP,Switch1,1,FASTPASS
1765478766.0604858,BUFFER,Switch2,0,FASTPASS
1765478766.0622306,DROP,Switch1,1,FASTPASS
1765478766.0628822,BUFFER,Switch1,29,FASTPASS
1765478766.0671637,DROP,Switch1,1,FASTPASS
1765478766.069326,DROP,Switch1,1,FASTPASS
1765478766.0724363,DROP,Switch1,1,FASTPASS
1765478766.0747812,BUFFER,Switch1,30,FASTPASS
1765478766.074795,DROP,Switch1,1,FASTPASS
1765478766.0750272,BUFFER,Switch2,0,FASTPASS
1765478766.0795593,DROP,Switch1,1,FASTPASS
1765478766.0812397,DROP,Switch1,1,FASTPASS
1765478766.0847857,DROP,Switch1,1,FASTPASS
1765478766.0883586,BUFFER,Switch1,29,FASTPASS
1765478766.0904963,DROP,Switch1,1,FASTPASS
1765478766.0910404,BUFFER,Switch2,2,FASTPASS
1765478766.0940273,DROP,Switch1,1,FASTPASS
1765478766.0978882,DROP,Switch1,1,FASTPASS
1765478766.0999885,BUFFER,Switch1,30,FASTPASS
1765478766.0999987,DROP,Switch1,1,FASTPASS
1765478766.1039586,DROP,Switch1,1,FASTPASS
1765478766.1052597,BUFFER,Switch2,1,FASTPASS
1765478766.1127315,BUFFER,Switch1,29,FASTPASS
1765478766.1136844,DROP,Switch1,1,FASTPASS
1765478766.115275,DROP,Switch1,1,FASTPASS
1765478766.1160898,DROP,Switch1,1,FASTPASS
1765478766.1161668,DROP,Switch1,1,FASTPASS
1765478766.1162105,DROP,Switch1,1,FASTPASS
1765478766.1177864,DROP,Switch1,1,FASTPASS
1765478766.1185296,DROP,Switch1,1,FASTPASS
1765478766.1186326,DROP,Switch1,1,FASTPASS
1765478766.1186817,DROP,Switch1,1,FASTPASS
1765478766.1187227,DROP,Switch1,1,FASTPASS
1765478766.1195147,DROP,Switch1,1,FASTPASS
1765478766.119984,BUFFER,Switch2,0,FASTPASS
1765478766.1201859,BUFFER,Switch1,29,FASTPASS
1765478766.1203759,DROP,Switch1,1,FASTPASS
1765478766.1204565,DROP,Switch1,1,FASTPASS
1765478766.1205218,DROP,Switch1,1,FASTPASS
1765478766.121291,DROP,Switch1,1,FASTPASS
1765478766.1220646,DROP,Switch1,1,FASTPASS
1765478766.1221364,DROP,Switch1,1,FASTPASS
1765478766.1221893,DROP,Switch1,1,FASTPASS
1765478766.123649,DROP,Switch1,1,FASTPASS
1765478766.1237707,DROP,Switch1,1,FASTPASS
1765478766.1239176,DROP,Switch1,1,FASTPASS
1765478766.1247072,DROP,Switch1,1,FASTPASS
1765478766.1247966,DROP,Switch1,1,FASTPASS
1765478766.1255713,DROP,Switch1,1,FASTPASS
1765478766.1256924,BUFFER,Switch1,30,FASTPASS
1765478766.1257012,DROP,Switch1,1,FASTPASS
1765478766.1258113,DROP,Switch1,1,FASTPASS
1765478766.1266115,DROP,Switch1,1,FASTPASS
1765478766.126683,DROP,Switch1,1,FASTPASS
1765478766.1267748,DROP,Switch1,1,FASTPASS
1765478766.1276004,DROP,Switch1,1,FASTPASS
1765478766.1284795,DROP,Switch1,1,FASTPASS
1765478766.1285396,DROP,Switch1,1,FASTPASS
1765478766.1294343,DROP,Switch1,1,FASTPASS
1765478766.1295588,DROP,Switch1,1,FASTPASS
1765478766.1303587,DROP,Switch1,1,FASTPASS
1765478766.1318274,DROP,Switch1,1,FASTPASS
1765478766.1326861,BUFFER,Switch1,30,FASTPASS
1765478766.1327,DROP,Switch1,1,FASTPASS
1765478766.1327517,DROP,Switch1,1,FASTPASS
1765478766.1328435,DROP,Switch1,1,FASTPASS
1765478766.1336715,DROP,Switch1,1,FASTPASS
1765478766.1337588,DROP,Switch1,1,FASTPASS
1765478766.1338096,DROP,Switch1,1,FASTPASS
1765478766.1345887,DROP,Switch1,1,FASTPASS
1765478766.1353545,DROP,Switch1,1,FASTPASS
1765478766.1360905,DROP,Switch1,1,FASTPASS
1765478766.1361964,DROP,Switch1,1,FASTPASS
1765478766.1362762,DROP,Switch1,1,FASTPASS
1765478766.137005,DROP,Switch1,1,FASTPASS
1765478766.1373131,BUFFER,Switch2,0,FASTPASS
1765478766.1377118,DROP,Switch1,1,FASTPASS
1765478766.1377623,DROP,Switch1,1,FASTPASS
1765478766.1378043,BUFFER,Switch1,30,FASTPASS
1765478766.1378095,DROP,Switch1,1,FASTPASS
1765478766.1385205,DROP,Switch1,1,FASTPASS
1765478766.1392522,DROP,Switch1,1,FASTPASS
1765478766.1407547,DROP,Switch1,1,FASTPASS
1765478766.1408038,DROP,Switch1,1,FASTPASS
1765478766.1416821,DROP,Switch1,1,FASTPASS
1765478766.142517,DROP,Switch1,1,FASTPASS
1765478766.1425552,DROP,Switch1,1,FASTPASS
1765478766.1427448,DROP,Switch1,1,FASTPASS
1765478766.1435452,DROP,Switch1,1,FASTPASS
1765478766.144334,DROP,Switch1,1,FASTPASS
1765478766.144372,DROP,Switch1,1,FASTPASS
1765478766.1444197,BUFFER,Switch1,30,FASTPASS
1765478766.144424,DROP,Switch1,1,FASTPASS
1765478766.1487553,DROP,Switch1,1,FASTPASS
1765478766.1488023,DROP,Switch1,1,FASTPASS
1765478766.1488335,DROP,Switch1,1,FASTPASS
1765478766.1488717,DROP,Switch1,1,FASTPASS
1765478766.1491008,DROP,Switch1,1,FASTPASS
1765478766.1491673,DROP,Switch1,1,FASTPASS
1765478766.1504762,DROP,Switch1,1,FASTPASS
1765478766.1506805,DROP,Switch1,1,FASTPASS
1765478766.1507223,DROP,Switch1,1,FASTPASS
1765478766.1507506,DROP,Switch1,1,FASTPASS
1765478766.1507783,DROP,Switch1,1,FASTPASS
1765478766.1514812,BUFFER,Switch1,30,FASTPASS
1765478766.1514888,DROP,Switch1,1,FASTPASS
1765478766.1515827,DROP,Switch1,1,FASTPASS
1765478766.1522624,DROP,Switch1,1,FASTPASS
1765478766.1523075,DROP,Switch1,1,FASTPASS
1765478766.1523442,DROP,Switch1,1,FASTPASS
1765478766.153062,DROP,Switch1,1,FASTPASS
1765478766.1538076,DROP,Switch1,1,FASTPASS
1765478766.1545095,DROP,Switch1,1,FASTPASS
1765478766.1545172,BUFFER,Switch2,3,FASTPASS
1765478766.154659,DROP,Switch1,1,FASTPASS
1765478766.1554139,DROP,Switch1,1,FASTPASS
1765478766.1554942,DROP,Switch1,1,FASTPASS
1765478766.156258,DROP,Switch1,1,FASTPASS
1765478766.1563025,DROP,Switch1,1,FASTPASS
1765478766.1569781,BUFFER,Switch1,30,FASTPASS
1765478766.1569846,DROP,Switch1,1,FASTPASS
1765478766.157114,DROP,Switch1,1,FASTPASS
1765478766.1578176,DROP,Switch1,1,FASTPASS
1765478766.1585624,DROP,Switch1,1,FASTPASS
1765478766.1586752,DROP,Switch1,1,FASTPASS
1765478766.158806,DROP,Switch1,1,FASTPASS
1765478766.159564,DROP,Switch1,1,FASTPASS
1765478766.1603227,DROP,Switch1,1,FASTPASS
1765478766.160398,DROP,Switch1,1,FASTPASS
1765478766.1611342,DROP,Switch1,1,FASTPASS
1765478766.1613653,DROP,Switch1,1,FASTPASS
1765478766.1621559,DROP,Switch1,1,FASTPASS
1765478766.1629033,DROP,Switch1,1,FASTPASS
1765478766.1629543,BUFFER,Switch1,30,FASTPASS
1765478766.16296,DROP,Switch1,1,FASTPASS
1765478766.162991,DROP,Switch1,1,FASTPASS
1765478766.163684,DROP,Switch1,1,FASTPASS
1765478766.1644666,DROP,Switch1,1,FASTPASS
1765478766.1645575,DROP,Switch1,1,FASTPASS
1765478766.1646173,DROP,Switch1,1,FASTPASS
1765478766.1653347,DROP,Switch1,1,FASTPASS
1765478766.1663196,DROP,Switch1,1,FASTPASS
1765478766.166433,DROP,Switch1,1,FASTPASS
1765478766.1665387,DROP,Switch1,1,FASTPASS
1765478766.1673758,DROP,Switch1,1,FASTPASS
1765478766.1674292,DROP,Switch1,1,FASTPASS
1765478766.1688752,DROP,Switch1,1,FASTPASS
1765478766.168929,BUFFER,Switch1,30,FASTPASS
1765478766.1689332,DROP,Switch1,1,FASTPASS
1765478766.1689725,DROP,Switch1,1,FASTPASS
1765478766.1697574,DROP,Switch1,1,FASTPASS
1765478766.1698036,DROP,Switch1,1,FASTPASS
1765478766.1698697,DROP,Switch1,1,FASTPASS
1765478766.170662,DROP,Switch1,1,FASTPASS
1765478766.1709507,BUFFER,Switch2,0,FASTPASS
1765478766.171455,DROP,Switch1,1,FASTPASS
1765478766.1715457,DROP,Switch1,1,FASTPASS
1765478766.171625,DROP,Switch1,1,FASTPASS
1765478766.1723607,DROP,Switch1,1,FASTPASS
1765478766.1730955,DROP,Switch1,1,FASTPASS
1765478766.1732233,DROP,Switch1,1,FASTPASS
1765478766.1739757,DROP,Switch1,1,FASTPASS
1765478766.1740217,DROP,Switch1,1,FASTPASS
1765478766.1746998,BUFFER,Switch1,29,FASTPASS
1765478766.175421,DROP,Switch1,1,FASTPASS
1765478766.1788282,DROP,Switch1,1,FASTPASS
1765478766.1821296,DROP,Switch1,1,FASTPASS
1765478766.1853375,BUFFER,Switch2,1,FASTPASS
1765478766.1862323,BUFFER,Switch1,29,FASTPASS
1765478766.1863506,DROP,Switch1,1,FASTPASS
1765478766.188506,DROP,Switch1,1,FASTPASS
1765478766.197817,DROP,Switch1,1,FASTPASS
1765478766.1984904,BUFFER,Switch1,29,FASTPASS
1765478766.1997752,BUFFER,Switch2,0,FASTPASS
1765478766.201321,DROP,Switch1,1,FASTPASS
1765478766.2041547,DROP,Switch1,1,FASTPASS
1765478766.2087414,DROP,Switch1,1,FASTPASS
1765478766.2100918,BUFFER,Switch1,29,FASTPASS
1765478766.210774,DROP,Switch1,1,FASTPASS
1765478766.2136686,BUFFER,Switch2,0,FASTPASS
1765478766.2161593,DROP,Switch1,1,FASTPASS
1765478766.2183151,DROP,Switch1,1,FASTPASS
1765478766.221695,BUFFER,Switch1,29,FASTPASS
1765478766.2230895,DROP,Switch1,1,FASTPASS
1765478766.225859,DROP,Switch1,1,FASTPASS
1765478766.227207,BUFFER,Switch2,0,FASTPASS
1765478766.229944,DROP,Switch1,1,FASTPASS
1765478766.2320113,DROP,Switch1,1,FASTPASS
1765478766.2327065,BUFFER,Switch1,29,FASTPASS
1765478766.2354755,DROP,Switch1,1,FASTPASS
1765478766.2389355,DROP,Switch1,1,FASTPASS
1765478766.2406266,BUFFER,Switch2,0,FASTPASS
1765478766.2435262,DROP,Switch1,1,FASTPASS
1765478766.2441745,BUFFER,Switch1,29,FASTPASS
1765478766.2462592,DROP,Switch1,1,FASTPASS
1765478766.2502725,DROP,Switch1,1,FASTPASS
1765478766.2536836,DROP,Switch1,1,FASTPASS
1765478766.2539897,BUFFER,Switch2,0,FASTPASS
1765478766.2557397,BUFFER,Switch1,29,FASTPASS
1765478766.2573144,DROP,Switch1,1,FASTPASS
1765478766.2611735,DROP,Switch1,1,FASTPASS
1765478766.2642093,DROP,Switch1,1,FASTPASS
1765478766.266378,DROP,Switch1,1,FASTPASS
1765478766.2683735,BUFFER,Switch1,28,FASTPASS
1765478766.2692406,BUFFER,Switch2,0,FASTPASS
1765478766.2766023,DROP,Switch1,1,FASTPASS
1765478766.277503,DROP,Switch1,1,FASTPASS
1765478766.2802415,DROP,Switch1,1,FASTPASS
1765478766.2803702,DROP,Switch1,1,FASTPASS
1765478766.2804122,DROP,Switch1,1,FASTPASS
1765478766.2811294,BUFFER,Switch1,29,FASTPASS
1765478766.2812436,DROP,Switch1,1,FASTPASS
1765478766.2841146,DROP,Switch1,1,FASTPASS
1765478766.2863657,BUFFER,Switch2,5,FASTPASS
1765478766.2876477,DROP,Switch1,1,FASTPASS
1765478766.291724,DROP,Switch1,1,FASTPASS
1765478766.2924893,BUFFER,Switch1,29,FASTPASS
1765478766.29464,DROP,Switch1,1,FASTPASS
1765478766.3001385,BUFFER,Switch2,5,FASTPASS
1765478766.3061395,BUFFER,Switch1,29,FASTPASS
1765478766.3140624,BUFFER,Switch2,5,FASTPASS
1765478766.319672,BUFFER,Switch1,29,FASTPASS
1765478766.3197634,DROP,Switch1,1,FASTPASS
1765478766.3225486,DROP,Switch1,1,FASTPASS
1765478766.3280036,BUFFER,Switch2,5,FASTPASS
1765478766.3294752,DROP,Switch1,1,FASTPASS
1765478766.3309193,BUFFER,Switch1,30,FASTPASS
1765478766.330928,DROP,Switch1,1,FASTPASS
1765478766.3342736,DROP,Switch1,1,FASTPASS
1765478766.3377001,DROP,Switch1,1,FASTPASS
1765478766.341774,BUFFER,Switch2,5,FASTPASS
1765478766.3423734,BUFFER,Switch1,30,FASTPASS
1765478766.3423843,DROP,Switch1,1,FASTPASS
1765478766.3457644,DROP,Switch1,1,FASTPASS
1765478766.34913,DROP,Switch1,1,FASTPASS
1765478766.3531618,DROP,Switch1,1,FASTPASS
1765478766.3538287,BUFFER,Switch1,29,FASTPASS
1765478766.3548706,BUFFER,Switch2,5,FASTPASS
1765478766.356533,DROP,Switch1,1,FASTPASS
1765478766.3598983,DROP,Switch1,1,FASTPASS
1765478766.363314,DROP,Switch1,1,FASTPASS
1765478766.3652713,BUFFER,Switch1,29,FASTPASS
1765478766.3661087,DROP,Switch1,1,FASTPASS
1765478766.3687983,BUFFER,Switch2,4,FASTPASS
1765478766.3702075,DROP,Switch1,1,FASTPASS
1765478766.3729486,DROP,Switch1,1,FASTPASS
1765478766.3763423,BUFFER,Switch1,30,FASTPASS
1765478766.3763492,DROP,Switch1,1,FASTPASS
1765478766.3810642,DROP,Switch1,1,FASTPASS
1765478766.3821578,BUFFER,Switch2,4,FASTPASS
1765478766.3837323,DROP,Switch1,1,FASTPASS
1765478766.3884313,BUFFER,Switch1,29,FASTPASS
1765478766.3884594,DROP,Switch1,1,FASTPASS
1765478766.3924737,DROP,Switch1,1,FASTPASS
1765478766.39553,BUFFER,Switch2,4,FASTPASS
1765478766.3964784,DROP,Switch1,1,FASTPASS
1765478766.3991923,BUFFER,Switch1,30,FASTPASS
1765478766.399198,DROP,Switch1,1,FASTPASS
1765478766.402654,DROP,Switch1,1,FASTPASS
1765478766.4067626,DROP,Switch1,1,FASTPASS
1765478766.4094844,BUFFER,Switch2,3,FASTPASS
1765478766.4101622,DROP,Switch1,1,FASTPASS
1765478766.41085,BUFFER,Switch1,29,FASTPASS
1765478766.414194,DROP,Switch1,1,FASTPASS
1765478766.4176,DROP,Switch1,1,FASTPASS
1765478766.420347,DROP,Switch1,1,FASTPASS
1765478766.4223444,BUFFER,Switch1,29,FASTPASS
1765478766.4231298,BUFFER,Switch2,2,FASTPASS
1765478766.4237783,DROP,Switch1,1,FASTPASS
1765478766.427948,DROP,Switch1,1,FASTPASS
1765478766.4308293,DROP,Switch1,1,FASTPASS
1765478766.4336653,BUFFER,Switch1,30,FASTPASS
1765478766.433674,DROP,Switch1,1,FASTPASS
1765478766.4366152,BUFFER,Switch2,2,FASTPASS
1765478766.4377515,DROP,Switch1,1,FASTPASS
1765478766.4405034,DROP,Switch1,1,FASTPASS
1765478766.443913,DROP,Switch1,1,FASTPASS
1765478766.4453328,BUFFER,Switch1,29,FASTPASS
1765478766.4474726,DROP,Switch1,1,FASTPASS
1765478766.45079,BUFFER,Switch2,1,FASTPASS
1765478766.451026,DROP,Switch1,1,FASTPASS
1765478766.454348,DROP,Switch1,1,FASTPASS
1765478766.4570532,BUFFER,Switch1,29,FASTPASS
1765478766.459072,DROP,Switch1,1,FASTPASS
1765478766.462467,DROP,Switch1,1,FASTPASS
1765478766.4641933,BUFFER,Switch2,1,FASTPASS
1765478766.465936,DROP,Switch1,1,FASTPASS
1765478766.468514,BUFFER,Switch1,29,FASTPASS
1765478766.4692426,DROP,Switch1,1,FASTPASS
1765478766.4719803,DROP,Switch1,1,FASTPASS
1765478766.477275,DROP,Switch1,1,FASTPASS
1765478766.4776688,BUFFER,Switch2,1,FASTPASS
1765478766.4800062,BUFFER,Switch1,29,FASTPASS
1765478766.4800742,DROP,Switch1,1,FASTPASS
1765478766.4852688,DROP,Switch1,1,FASTPASS
1765478766.4899096,DROP,Switch1,1,FASTPASS
1765478766.4912,BUFFER,Switch1,29,FASTPASS
1765478766.4915197,BUFFER,Switch2,0,FASTPASS
1765478766.4932404,DROP,Switch1,1,FASTPASS
1765478766.4980443,DROP,Switch1,1,FASTPASS
1765478766.5014544,DROP,Switch1,1,FASTPASS
1765478766.5028083,BUFFER,Switch1,29,FASTPASS
1765478766.5048435,DROP,Switch1,1,FASTPASS
1765478766.5050607,BUFFER,Switch2,0,FASTPASS
1765478766.5083008,DROP,Switch1,1,FASTPASS
1765478766.5122645,DROP,Switch1,1,FASTPASS
1765478766.5142617,BUFFER,Switch1,29,FASTPASS
1765478766.5156593,DROP,Switch1,1,FASTPASS
1765478766.518448,DROP,Switch1,1,FASTPASS
1765478766.518547,BUFFER,Switch2,0,FASTPASS
1765478766.5219774,DROP,Switch1,1,FASTPASS
1765478766.5241797,DROP,Switch1,1,FASTPASS
1765478766.5255194,BUFFER,Switch1,29,FASTPASS
1765478766.5276015,DROP,Switch1,1,FASTPASS
1765478766.5321164,BUFFER,Switch2,0,FASTPASS
1765478766.532469,DROP,Switch1,1,FASTPASS
1765478766.5338423,DROP,Switch1,1,FASTPASS
1765478766.5372705,BUFFER,Switch1,29,FASTPASS
1765478766.53935,DROP,Switch1,1,FASTPASS
1765478766.5414486,DROP,Switch1,1,FASTPASS
1765478766.5456436,BUFFER,Switch2,0,FASTPASS
1765478766.5460565,DROP,Switch1,1,FASTPASS
1765478766.54862,BUFFER,Switch1,29,FASTPASS
1765478766.55011,DROP,Switch1,1,FASTPASS
1765478766.5529282,DROP,Switch1,1,FASTPASS
1765478766.5593166,DROP,Switch1,1,FASTPASS
1765478766.5599728,BUFFER,Switch2,0,FASTPASS
1765478766.5608234,BUFFER,Switch1,29,FASTPASS
1765478766.563642,DROP,Switch1,1,FASTPASS
1765478766.5663934,DROP,Switch1,1,FASTPASS
1765478766.5698702,DROP,Switch1,1,FASTPASS
1765478766.5725148,BUFFER,Switch1,29,FASTPASS
1765478766.5736678,BUFFER,Switch2,0,FASTPASS
1765478766.5738945,DROP,Switch1,1,FASTPASS
1765478766.5779588,DROP,Switch1,1,FASTPASS
1765478766.5806751,DROP,Switch1,1,FASTPASS
1765478766.584013,BUFFER,Switch1,29,FASTPASS
1765478766.5847447,DROP,Switch1,1,FASTPASS
1765478766.5872052,BUFFER,Switch2,0,FASTPASS
1765478766.5881088,DROP,Switch1,1,FASTPASS
1765478766.5928283,DROP,Switch1,1,FASTPASS
1765478766.595437,BUFFER,Switch1,29,FASTPASS
1765478766.5968292,DROP,Switch1,1,FASTPASS
1765478766.600231,DROP,Switch1,1,FASTPASS
1765478766.6007345,BUFFER,Switch2,0,FASTPASS
1765478766.6029668,DROP,Switch1,1,FASTPASS
1765478766.6069696,BUFFER,Switch1,29,FASTPASS
1765478766.607016,DROP,Switch1,1,FASTPASS
1765478766.6110942,DROP,Switch1,1,FASTPASS
1765478766.6140664,BUFFER,Switch2,0,FASTPASS
1765478766.6152654,DROP,Switch1,1,FASTPASS
1765478766.6186209,BUFFER,Switch1,29,FASTPASS
1765478766.6199872,DROP,Switch1,1,FASTPASS
1765478766.6233702,DROP,Switch1,1,FASTPASS
1765478766.6274688,DROP,Switch1,1,FASTPASS
1765478766.6278782,BUFFER,Switch2,0,FASTPASS
1765478766.6302464,BUFFER,Switch1,29,FASTPASS
1765478766.6310234,DROP,Switch1,1,FASTPASS
1765478766.6344123,DROP,Switch1,1,FASTPASS
1765478766.6377895,DROP,Switch1,1,FASTPASS
1765478766.6415071,BUFFER,Switch2,0,FASTPASS
1765478766.6417677,BUFFER,Switch1,29,FASTPASS
1765478766.6418314,DROP,Switch1,1,FASTPASS
1765478766.6452715,DROP,Switch1,1,FASTPASS
1765478766.6486135,DROP,Switch1,1,FASTPASS
1765478766.6532319,BUFFER,Switch1,29,FASTPASS
1765478766.6539402,DROP,Switch1,1,FASTPASS
1765478766.6550632,BUFFER,Switch2,0,FASTPASS
1765478766.6578572,DROP,Switch1,1,FASTPASS
1765478766.661307,DROP,Switch1,1,FASTPASS
1765478766.6647203,BUFFER,Switch1,29,FASTPASS
1765478766.6648052,DROP,Switch1,1,FASTPASS
1765478766.6674237,DROP,Switch1,1,FASTPASS
1765478766.66858,BUFFER,Switch2,0,FASTPASS
1765478766.6727815,DROP,Switch1,1,FASTPASS
1765478766.6761158,BUFFER,Switch1,29,FASTPASS
1765478766.6768975,DROP,Switch1,1,FASTPASS
1765478766.6809425,DROP,Switch1,1,FASTPASS
1765478766.6821947,BUFFER,Switch2,0,FASTPASS
1765478766.6830902,DROP,Switch1,1,FASTPASS
1765478766.6872149,BUFFER,Switch1,30,FASTPASS
1765478766.6872258,DROP,Switch1,1,FASTPASS
1765478766.6901407,DROP,Switch1,1,FASTPASS
1765478766.693606,DROP,Switch1,1,FASTPASS
1765478766.6959333,BUFFER,Switch2,0,FASTPASS
1765478766.6969607,DROP,Switch1,1,FASTPASS
1765478766.6990457,BUFFER,Switch1,29,FASTPASS
1765478766.6997812,DROP,Switch1,1,FASTPASS
1765478766.7037606,DROP,Switch1,1,FASTPASS
1765478766.708558,DROP,Switch1,1,FASTPASS
1765478766.7096174,BUFFER,Switch2,0,FASTPASS
1765478766.710585,BUFFER,Switch1,29,FASTPASS
1765478766.711296,DROP,Switch1,1,FASTPASS
1765478766.7153983,DROP,Switch1,1,FASTPASS
1765478766.7194936,DROP,Switch1,1,FASTPASS
1765478766.7221909,BUFFER,Switch1,29,FASTPASS
1765478766.7234175,BUFFER,Switch2,0,FASTPASS
1765478766.7235854,DROP,Switch1,1,FASTPASS
1765478766.7283392,DROP,Switch1,1,FASTPASS
1765478766.731788,DROP,Switch1,1,FASTPASS
1765478766.7338138,BUFFER,Switch1,29,FASTPASS
1765478766.735193,DROP,Switch1,1,FASTPASS
1765478766.7369533,BUFFER,Switch2,0,FASTPASS
1765478766.738669,DROP,Switch1,1,FASTPASS
1765478766.744101,DROP,Switch1,1,FASTPASS
1765478766.7455149,BUFFER,Switch1,29,FASTPASS
1765478766.746359,DROP,Switch1,1,FASTPASS
1765478766.7492435,DROP,Switch1,1,FASTPASS
1765478766.7511015,BUFFER,Switch2,2,FASTPASS
1765478766.7526987,DROP,Switch1,1,FASTPASS
1765478766.7566648,BUFFER,Switch1,30,FASTPASS
1765478766.7566729,DROP,Switch1,1,FASTPASS
1765478766.7606769,DROP,Switch1,1,FASTPASS
1765478766.7646322,BUFFER,Switch2,2,FASTPASS
1765478766.7648282,DROP,Switch1,1,FASTPASS
1765478766.7670522,DROP,Switch1,1,FASTPASS
1765478766.7685065,BUFFER,Switch1,29,FASTPASS
1765478766.7718694,DROP,Switch1,1,FASTPASS
1765478766.7745845,DROP,Switch1,1,FASTPASS
1765478766.7781782,DROP,Switch1,1,FASTPASS
1765478766.778581,BUFFER,Switch2,2,FASTPASS
1765478766.780195,BUFFER,Switch1,29,FASTPASS
1765478766.7823565,DROP,Switch1,1,FASTPASS
1765478766.784433,DROP,Switch1,1,FASTPASS
1765478766.788017,DROP,Switch1,1,FASTPASS
1765478766.7913878,BUFFER,Switch1,30,FASTPASS
1765478766.7913947,DROP,Switch1,1,FASTPASS
